id,model_response
690,That is cool that you got to see your family though! What did you guys do while you were there?
691,I can imagine that!
692,That sounds like a real pain in the backside_comma_ though
695,Well it's good that you are prepared. That is very responsible of you to be able to get back on the road without delay!
696,Did you do it again?
698,I bet it will be amazing! I have always wanted to move there. What do you think about the lack of sunlight?
700,That's crazy! You don't know when you hear noises at night and it is dark outside.
701,If I were you_comma_ I would cut ties with that person!
702,That's good idea_comma_ my friend. You must be more confident now!
705,Well at least you did the right thing in the end!
706,That is hilarious! I know exactly what you mean. But we are not done yet_comma_ friend! We will get there one day!
707,That's great! Do you like the people you work with?
709,Wow! that's cool! I guess we all have our own luck when it comes to the lottery!
710,That is great! Preparation is key for success. It's always better to be over prepared than under prepared. You must have been relieved that you passed with flying colors!
711,That's a huge undertaking. I'm glad you're optimistic about the whole situation_comma_ though!
713,No I haven't but I've been so stressed out lately that I don't know if moving would make things better or worse. I'm afraid of change. But at the same time_comma_ sometimes it's necessary. What was your experience like with moving? Was it worth it in the end?
714,Well at least you'll never have to do it again. Did the class like you better for it?
715,Agreed. They should learn to be more confident on the road
716,Not so much but I did get an internship for a company I used to interview with! It was awesome and great experience.
717,I will do my best to. The storm is expected to be severe here tonight. You have the power on though so that's good.
719,Good for you_comma_ what do you work at?
720,I love Six Flags.
721,That's great. It takes so much stress off your mind. Good job!
722,Yes it can be really magical at that age.
723,haha yeah i can imagine_comma_ he was 50 lbs and had to be restrained when i went home that day.
725,The one in Tampa is my favorite!
726,Kids are so gross sometimes_comma_ especially when they get sticky or messy.
727,Aww...  I'm sorry to hear about their ears!  Is it antibiotic ointment?
729,I bet it was nice to run into some old buddies. Maybe even catch up on everything you missed over the years.
730,Yeah that's the same in my case_comma_ and when they come to visit I get excited too!
731,i will try but i doubt i will be as good as she is lol
732,That's awesome! You must be so happy to have him around for other things too.
733,Don't worry too much about it_comma_ if things go terribly wrong then you can always change jobs again. It's not as bad as being unemployed.
735,Well it is great to be able to give them your full support and keep them accountable for doing their best!
736,That sounds amazing! You must be an adventurous person. I would love to meet you there if you don't mind me saying that lol
737,Good family is worth more than gold
739,That is quite unusual.
740,Oh my gosh_comma_ no way! People are so selfish! I'm glad you got out of the situation unharmed though.
742,I am sure you will find something soon. Keep looking!
743,It sounds like it could be an interesting field of study. Good luck!
744,yes and it is a good kind of busy
745,"Maybe if I have to get a job in another country or something.  But for now, no thanks!"
746,What kind of food do you like to eat now?
748,I try but it's hard when we live far apart. We talk daily though!
750,Yeah i know... but at least you can replace them... mine were really expensive ones too!
752,yes it is _comma_ but remember he was never really yours to begin with anyway _comma_ just a temporary partner in life's journey
753,That sounds like it was quite nice_comma_ hope you had fun spending time together!
755,No I don't_comma_ but I am close with them and love them like they are mine. That's why I think it's so great that you're enjoying the time with yours!
756,That sounds awesome!  What will you do when you go?
757,Thats awesome!  I hope you enjoyed it!
758,I live near the coast so there are lots of beautiful beaches to ride my bike on!  But I love hiking too.  Did you get some good exercise?
759,"Wow.  I'm so sorry that has to be really hard for you.  Maybe your husband can Facetime or Skype sometimes?  Or if it's safe to do it, meet up with friends and have dinner together.  I know it's not the same but hopefully you are able to stay connected as best as possible!"
761,Well that makes you a little less jealous.
762,I do. They are 4 and 1 year old.
763,I'm happy for you
764,Yeah it does. When I was in college I went back for a week or so and everything felt different but it still smelled like home lol
765,Aww that's nice of you.  She shouldn't be mad at you for that.
766,It sounds like he did well for himself!
767,I hope it makes things better for you.
768,I do need something like that in my life
769,It can be hard to keep your skills up to date if you are working in an older industry. So it's good that you are keeping on top of things! Keep pushing and hopefully you will get that promotion soon.
770,Good luck with that. There's so many factors at play when it comes to childbirth_comma_ and even after. And you can't control everything. So_comma_ you'll just have to hold on tight!
771,I can relate as well. It's a very nerve wrecking feeling!
772,I am a huge fan of Ohio State as well.  Go Buckeyes!
773,Yeah I bet it is! I love BMX riding too. It takes a ton of practice to learn how to ride.
774,That is good that it isn't more expensive than expected.
775,So it all worked out for you!
776,I'm sure they appreciate your kind intentions and will come around when they're ready.  Hang in there.
777,Are you married?
778,You are very responsible.  I am glad that you were prepared!
779,"Well, we all make mistakes_comma_ and it's just good life experience. You learned your lesson."
780,That's funny_comma_ I hear that alot about the flu_comma_ but it does make me wonder if maybe it's not as bad as everyone makes it out to be. Either way_comma_ glad you're there for them when they need you!
781,Yes it does. You should be proud of yourself!
782,I like to think that way when I'm watching something terrible. It makes it more enjoyable!
783,Good to hear. I am glad you got it. But next time try to relax.
784,That is rude! It's good you were able to wait until she was done smoking before you left for work.
785,I would have done the same thing.  Just glad no one got hurt and you're okay!
786,That's the best feeling. I used to feed my kids with their hands lol.
787,That sounds so romantic! I hope that was your first long date too
788,It is so sad but at least you got to spend time with him.  He will always be in your heart.
789,"Yes! I remember like it was yesterday. We called it a ""first day"" but really it started on Monday morning with no paycheck and then you'd get it Friday...so exciting!"
790,That's pretty amazing if they are doing that
791,That is a tough break up! It takes time! Just remember the good times and hold onto them. You will get through this.
792,I am sure they were just happy you made a good impression on the family.
793,He'll be back home for break so enjoy it!
794,thats good to hear! I would have been afraid of getting hurt and the embarrassment factor is huge
796,I'm so sorry to hear about your sister. I've been there too. It's a hard thing to deal with. Just remember that we are not alone and it will get better with time.
797,Nice. What kind of projects are they working on now?
798,i can imagine_comma_ i hate losing something important
799,That's awesome! What is your favorite thing about being 34?
800,That's great! What is he like? Is he a good kid?
801,thats pretty funny i have seen it.  the guys are hilarious
805,nope_comma_ definitely not
806,Wow! That sounds like some pretty hard work
807,Oh no.  I can see how you would have felt upset.  Did you ever talk to your husband about the situation?
809,I bet your family is a very protective one!  That's good because you need people like that around to keep kids safe and teach them the importance of being kind.  I'm so sorry she got hurt though!
811,That sounds like a great plan!!!  Good luck and I hope you get that bonus!!
812,That is awful.
814,I hope things improve for you soon!
815,I can't wait until my kids are grown and moved out so I can see how time flies for them too.  It will be a little sad but I'll enjoy seeing their independence as well.
816,I don't blame you! Where did you end up going after that?
817,Sorry to hear about your loss. I hope you are doing well and not feeling too down.
818,Congrats! Is it a fun work?
819,Yeah_comma_ just don't say anything until your cool off a bit. It'll make things worse if you rush into it.
820,that's wonderful_comma_ I remember doing that with my parents as well. it brings back a lot of joy!
821,That's pretty bad. I'm sure you are a better worker than him so I hope your boss sees that!
822,He probably will! It is his masterpiece!
823,It must have been an awful feeling!
824,I can imagine! Meeting the parents for the first time can be nerve-wracking. Maybe try to take your mind off of it and do something fun this week before then?
825,You should be! that is not how things work out in movies
826,That's great!  I hope you get to meet your little bundle of joy soon!
827,Congrats! That is so sweet. I would love to get married in a concert or at an event like that.
828,I am glad that you work for someone like him.
829,That sounds like such a great time!
830,That's crazy_comma_ maybe you should try a different routine?
831,Oh my_comma_ you must feel so happy! That sounds like the perfect home.
832,Oh no_comma_ hope everything turns around!
833,She'll grow up eventually and understand. It's nice you are teaching her about responsibility at such a young age
834,That is so cool!  You should get the picture framed and put it on your wall for her to see every day!
835,Wow! That's very frustrating. You must have been really upset.
836,I am sure it will work out for the best and I wish you luck in your interview!
837,oh really that sounds nice
838,Oh no_comma_ that's terrible! I'm sorry about that.
839,You have to be prepared and make the best impression possible.  Good luck!
840,That's such a letdown. You might have saved yourself the disappointment if you hadn't looked in there!
841,Im sure its tough at the moment but I hope things get better.
842,Absolutely not! You are so important to me_comma_ no matter what day of the year it is.
843,That sounds very interesting. Do you think you will enjoy that?
844,Oh no! That is disgusting!! I would have freaked out too.
845,Good for you.  So you are in the clear now and driving safely.
846,Did you end up having fun doing it? That's pretty bold of you!
847,Hopefully you got an A and she didnt
848,What kind of store?
849,Did she apologize at all?
850,What are the plans?
851,Nice!!! that sounds awesome!!
852,Oh no_comma_ what kind of animal was it?
854,Good luck to you in the competition. You will do great_comma_ don't give up until it's over!
855,Congratulations! You should be proud of her!
856,I know how you feel I have to deal with that too
857,Hopefully you will find a new furry companion soon!
858,It's always good to have your partner back home.
859,Oh my goodness yes! Especially on TV_comma_ it's scary!
860,Awesome_comma_ that sounds like an amazing trip.
861,Oh sweet. What kind of language did she learn?
862,Awesome! What kind of food you cooking?!
863,nice ! im a big fan of the horror movies
864,Thats great that you have something special to remind you of your relationship.
865,What did you do to calm yourself down?
866,what does she do?
868,Yeah I know what you mean.  Just remember that everyone has to start somewhere and even the CEO started once...
869,I'm glad! It's hard to leave your pets behind for a bit.
870,I hope everything goes well and that the time flies by fast for you!
871,Yea I bet you are. That can be rough not having your partner for a long time
872,Don't worry. You will be fine! You are brave enough to do it.
873,I bet that was stressful and frustrating for you. Hopefully everything went okay in the end?
874,Oh cool... I'll have to check it out
875,That's good! It makes life much easier
876,Ugh! Sounds disgusting.
877,I can understand that. They're very dependent on you.
878,Yessss_comma_ it is a great place to be if you're into that lifestyle. Just remember to stay grounded and don't let your friend make you feel bad about where you are in life. You both have your own reasons for living wherever you do live.
879,I'm so sorry that happened_comma_ that sounds like it would've been really stressful for you and your family!
881,South Korea! I went to Seoul for two weeks
882,Oh wow_comma_ that must have been scary! What did you do next?
883,That sucks. I hope you get it back from him
884,You should also try making a list before hand of everything you need so you can cross off as your packing
885,Sounds like a perfect day with your wife!
886,you are right.. no need to feel guilty about it .. if you felt something then only its natural
887,That one was scary_comma_ I remember watching it with my sister when we were little.
888,That sounds like a lot of work though! Is there anything else you would rather spend your time on?
889,I hope you get it soon!
890,Mine were very young when they got married and that helped.
891,Does he live away from home?
893,That's nice_comma_ don't ever take her for granted!
894,Oh haha yeah it's pretty comical
895,Oh well it happens sometimes_comma_ things come up!
897,That sounds pretty intense. I hope you enjoy it.
899,You should make one for my wedding then!
900,I bet it was worth it in the end though!
901,I hope everything goes smoothly for you!
902,That's great! Congratulations on being such a good parent!
903,oh yea it would be cool to relax after such an intense workout
904,That's tough. Maybe try online dating?
905,I love nostalgia. It can be nice sometimes.
906,That's true_comma_ I'm sure there are many methods out there.
908,That is no good!  I agree on that completely.
910,then take the risk and ask her..
911,Yeah_comma_ the health benefits are pretty great. Hopefully it's not too expensive in your area.
912,You should take him to the vet_comma_ that could be a sign of something serious!
913,That is very brave of him to go out there and do that.
914,It's funny how life finds a way of making us laugh about it later on.
915,I'm sure.  Well you have to be proud of him then
917,Oh_comma_ what did you do?
918,I hope it goes well next time! Good luck!
919,I haven't seen that one yet. It sounds interesting though
921,I bet she will make up for it when she gets back!
922,I am sure you deserve it after working so hard and struggling for so long.
923,I'm sure she'll be in a better place.
924,That's awesome!  Every little bit counts
925,That is so cool! I'm glad you liked it.
926,Not yet_comma_ but my ex did and it's a terrible feeling. How are you feeling now?
927,I wish you luck.
928,That's understandable_comma_ but you will have your own moments with her too!
929,Same here_comma_ but her health is not what it used to be.  I hope you have all been able to spend some quality time with your mom!
931,What are you most looking forward to?  Seeing your favorite characters or what rides?
932,You should be_comma_ it doesn't go unnoticed. It's always nice to see people working hard.
933,That's so sweet that you're making some great memories with them
934,That is awesome news!  You must be so proud!
936,not yet but i am going to start looking soon_comma_ and hopefully apply for a few things
937,I understand. You should ask her why she enjoys going out there without you so much and work on building a stronger bond between the two of you.
940,What city are you moving to?
941,Thats not cool at all.
943,Wow_comma_ you must be so happy to see your family!
944,"Yes, the summer semester is always a lot of hard work. I'm sure you'll be ready for tomorrow's test!"
945,Yes_comma_ those moments are truly special and worth cherishing.
946,That is so sweet! It's amazing how our loved ones can make us so happy and excited to be with them.
947,Yeah that is very scary and unfortunate for them. I hope they're okay!
948,What color is she?
949,I would be furious!  Have you talked to the police about it?  Do they have cameras around where that happened?
950,I know what you mean_comma_ but maybe one day you can learn to live with it.
951,It's okay. You can't let it consume you. You've worked too hard to do that.
952,Oh wow_comma_ it's a lot of work to keep them alive though.
953,You're lucky to have them as a neighbor! I hope it wasn't too bad after the storm.
954,That sounds like an interesting field of study.  I know it'll serve him well in the future.
955,We're thinking somewhere in the south. We've never done much traveling other than local stuff. It'll be our first time going out of state. I'm super excited for it!
956,I know how that goes_comma_ at least it's not life-threatening!
960,You deserve that kind of love. I'm happy for you.
961,You have a lot of people who care about you. That's really great!
963,I hope you can help him feel better.
966,Congrats!
967,yea its hard but if you can wait for it
968,You should try calling him and asking what happened
969,"I love when that happens - I call it the ""I've got this"" feeling. It's one of my favorite feelings in life!"
970,You are not defined by your relationship status. You are a good person.
971,I'm glad to hear that everything turned out okay! You should be proud you were able to get through it_comma_ haha.
972,You should try joining a club or group where your interests are the common ground! Good luck!
974,thats awesome.  what did you win?
975,Maybe you can watch a video of someone getting bitten by a spider and seeing what it looks like? It might help.
976,I hope they keep getting better and better. I'm always eager to play more.
977,i hope you had a great time despite the mishap
979,You should try to take him out for dinner or something every once and awhile_comma_ he will love it.  He will have a blast.
980,That must be tough on you. My grandmother is still alive but she has dementia so it's just a different kind of pain.
981,my son is just starting high school now so i am reminded of my own experience all the time
984,thats really nice of her_comma_ you should give her something in return
985,thats beautiful_comma_ it must mean the world to you.
987,oh man thats terrible. did you get an antelope on your back?
988,Don't worry things will get better eventually!
989,oh that makes sense _comma_ i can understand where you are coming from
990,You are lucky
991,How long have you known this person?
992,It's so important for our bodies and minds.
993,That's so sweet_comma_ congrats!
994,It's nice to be able to win for once!
995,Maybe your sister needs to learn something about being nice and sharing.
996,I can understand that.  I hate it when the weather ruins my plans too!
997,What kind of job is it?
998,It sounds like it was quite an ordeal.
1000,That's awesome! You must be a brave soul. I'm sure you'll love it there!
1002,I'm not too picky about it.  I just love the space battles and lightsabers!
1003,I'm sorry_comma_ I bet it's annoying.  You should try drinking water more.
1004,You certainly do!
1005,that is awesome_comma_ so do I too! its sad to see that people dont care about other peoples well being.
1006,I don't blame you_comma_ my mind is always thinking what if something happens.
1007,Congrats!!! i'm so happy for you!
1008,haha im glad its something your really excited about.
1009,Nice!
1011,I would have been furious!
1012,You're probably better off just letting her know that's how you feel. You don't need the stress in your life!
1013,Maybe you guys can Skype?
1015,I think we all feel pain in different ways.
1016,It was a very important achievement for sure. You must be proud of yourself!
1017,thats amazing. enjoy it!
1019,Yes I hope so. It is scary how polarized we have become as a nation.
1020,That's true.  Glad you got it done in the end though.
1022,That sounds amazing!  How did he do it?
1024,That's awesome you were able to meet some new people after that. I'm glad things turned out okay!
1025,Im sorry for your loss!  I know it will be hard at first but time helps.
1026,It will get better soon.. im sure of it
1027,That's true! You can always try to take turns with your partner or hire a night nurse when you need some rest.
1031,I get scared in the dark too but I have been trying to confront my fear and become more brave. It's not easy!
1032,"Haha, that's so cute! That's what I love about dogs!"
1033,Yeah_comma_ that's scary.  Glad you were prepared though.
1034,That's good! Hopefully you were able to clean up and heal from the incident.
1035,Yeah it's pretty gross. Did you throw out the cereal too?
1036,Yes_comma_ it's so soothing. My husband and I are currently in an apartment with tile ceilings_comma_ but we're saving up to buy our dream home that has a metal roof!
1037,You should talk to your insurance company about what they are willing to do for you. They may be able to waive the rate hike for you!
1038,That sounds amazing. It is fun to win. Did you try to gamble again?
1039,Wow_comma_ that sounds like so much fun! I can't wait to go there one day!
1040,That's so messed up! Did you ever get your bike back?
1041,It seems like you may have meant to send something.  Is everything okay?
1042,oh that little unfair
1044,Oh no_comma_ that is pretty bad!  I'm sorry you had to go through that.
1045,That is a good thing that you are happy about the situation.
1046,He's a sweetheart. Glad you got to enjoy your day without the chore.
1048,Oh no! Did you make another one?
1049,That is true. We should be taking advantage of those deals!
1050,I don't know what it is about them but I can never look them straight into their eyes. That's just creepy.
1051,Oh man that sounds pretty scary. What did you do?
1052,Thats crazy.. I dont know what it feels like to have that much money in my pocket lol
1053,That is a really good return on investment_comma_ I am sure it was worth the risk.
1054,Oh no_comma_ that sounds awful. Hopefully you have forgotten it by now.
1055,That is really cool that you were so lucky to get help from her.
1056,That's funny. I would love a pet like that.
1057,that's awesome! you're so smart
1058,That is better than nothing and it will be an experience nonetheless!
1059,That is not cool. He should be honest and direct about how he feels.
1060,I see. It's nice to hear. I've never been interested in video games myself.
1061,I hope the weather is nice in your area then. It will be a while before you can go again.
1062,Computer science. That is so cool you are going to work on electronics.
1064,I do not actually_comma_ but I love it when my family goes out and it is a fun time for everyone.
1065,Thats good for you! Its always better with animals around
1066,"LOL! That's a great way to make fun of someone... I think it's called ""good sportsmanship""."
1067,I am sure she will understand you
1068,That sounds rough! I'm sorry you have to go through that. But there are always new friends waiting for you around the corner!
1069,Wow thats a lot! I am sure its worth it_comma_ you must be proud of yourself
1070,you will be fine
1071,Yum. That sounds delicious.
1072,That is awful! You can try using a cold washcloth or something to soothe him.
1073,Oh wow that sounds like an awesome experience I am glad that you found him
1074,Have you tried talking to them about it?
1076,Good luck with that. It's not easy at all.
1077,I agree.  It's nice to reminisce sometimes.  Just be sure to appreciate what you have now as well.
1078,That's awesome_comma_ keep practicing though so you can compete with him better.
1079,That's great! Just remember to breathe and just go with the flow. The best way to learn is by doing.
1080,I know what you mean. And it seems like everyone has been having issues with errors lately so I feel your pain.
1081,It's always good to have someone to share it with. Maybe next time you'll go with friends?
1082,Oh I see_comma_ It's nice you're not jealous of your brother. Maybe he can buy you one someday?
1083,Ohh_comma_ maybe you should just get that one?
1084,That's crazy!  That's so bad what did you do about it?
1085,Hopefully you can find something new soon!
1086,It will get better with time. You will become more confident
1087,It can help to distract from it for a little bit.
1088,I know the feeling lol
1089,That is so nice of him. You are lucky.
1090,Yea I bet! What were you in?
1091,How old is it?
1092,That is so sad. Maybe they can quit?
1093,i bet its not fun at all
1094,How long ago was that? I hope everything is back to normal for you.
1095,I use a shower and then I am done.
1096,I bet you're so excited about it! Congratulations!
1097,I'm glad to hear that.  Roller coasters are so much fun!
1098,i feel you_comma_ i turned the same year.. but i'm not over it yet
1099,That's good to hear that everything turned out okay. I'm glad no one got hurt.
1100,Oh wow! That sounds frustrating. Hopefully they get their act together soon.
1101,yea it can be very frustrating when this happens_comma_ especially on days you don't have work or plans.
1102,Oh wow that is so creepy! Did you find out what happened?
1103,i totally understand. i hate them too but i have learned to deal with it over time.
1104,Oh no_comma_ my heart goes out to you and your family!  I hope you find some comfort in knowing how much she loved you.
1105,i hope so too_comma_ good luck!
1106,thats a great attitude to have
1107,You must be very excited about your new position!
1108,That is quite expensive but it's worth it.
1109,You got this! Keep it up and you will be done in no time!
1110,Yeah that sounds like it was great.
1111,Well we can't predict the future but having preparedness is always good for life's ups and downs.
1112,Wow!  That's really awesome to hear that you are on the right path!  What is your goal?
1114,That's really awesome! I'm sure you'll take good care of it_comma_ too. Good on her!
1115,That's no fun. I'm sorry to hear that. Maybe you can send them something or some flowers or something to make up for it?
1116,I bet it was. I'm glad you got that time with your family.
1117,Wow! That's very nice of your friend to do that for you.  Did the wedding turn out okay?
1118,Awesome! What's their names? I love dogs_comma_ they're the best!
1119,Im sure she will be home before you know it!
1120,It sounds like a very nostalgic moment for you.
1121,I think I know what you mean!
1123,That must have been a difficult time. Glad you were able to take care of him and show him your love!
1124,That sounds stressful! It's good that you have a way to cope with it.
1125,What kind of dog did you get?
1126,oh that is a lot. hope your cat recovers well and fast!
1127,Wow. That is so sad. I hope they are okay. I would be really shaken up by something like that too.
1128,"He will always be with you in spirit!  You gave him a wonderful life and I know that he is running free now, watching over you."
1129,I understand_comma_ but I am happy to have some conversation with you and it feels like we are making progress in some way!
1130,What kind of car do you drive?
1131,Oh man. That must be hard. Have you considered getting a car?
1132,well at least you tried something new.
1133,I don't think that is an excuse_comma_ but I understand where you're coming from. We have all been there.
1134,I'm glad you are!
1135,i would have been so scared too
1136,Oh wow_comma_ that is a great ride!  You are really lucky to have such an awesome mom.
1137,You should probably talk to them about it.  I can't imagine how frustrating that would be!
1138,Maybe it was just a one time thing_comma_ you don't have to let them get away with that forever!
1139,Oh no! That sounds terrifying. Did you make it?
1140,Wow. I have never been there. Are you going to go visit them?
1141,That's horrible. I hope she doesn't go through with it!
1143,That is amazing and so important to me when we go on vacation!
1145,I know exactly what you mean.
1146,yes we've been through a lot too. it's amazing how strong our bodies and minds can be when they want to be
1147,Oh my goodness!  That sounds like he really didn't take you seriously or was just giving you lip service.
1148,that is great! i wish me luck
1149,Well there isn't anything u can do. You just gotta deal with it
1150,That sounds like an awful job to do then
1152,That sounds very nice_comma_ it's great that he got to hear from his child one last time before passing away
1153,Oh haha that's hilarious! I bet you felt so silly.
1154,I'm sure you did apologize to her?  You are a good parent.
1155,That's really nice of you!
1156,I bet you had a blast with your family?
1157,Yeah. We all have those moments when we are not aware of anything else going on around us other than what is bothering us in the moment. I'm glad you can laugh about it now!
1160,It's just ice cream. What was it?
1161,That could be the problem. You need to talk to him about it_comma_ so you can get things cleaned up and settled down in your house.
1162,That is awesome
1163,oh man how cool_comma_ that is so nice of him
1164,It's so nice to have something like that. It's a reminder of the good times!
1165,Ugh_comma_ horses are so gross!
1166,Yes it really is_comma_ I am going to be working in the IT field.
1167,Nothing. I don't believe that exercise is good for anyone. It's just a way for people to torture themselves.
1168,thats awesome_comma_ he sounds like a good guy
1169,Great news! You should be happy.
1170,That's awesome.
1171,I hope they are too
1172,You will get the hang of it. It doesn't happen that often.
1173,Yes you will get back on track as soon as possible
1174,Oh no_comma_ maybe you should find something better.
1175,That sounds like so much fun
1176,That's awesome!
1177,Maybe it'll take some time. I'm sure you've got new memories to make.
1178,It's great when you can lead your team and feel confident.
1179,I'm glad you're taking steps to address your anxiety!
1180,Aww_comma_ yeah_comma_ they can always come in handy to remind us of the good times we had together!
1181,You will get there. I'm sure you're very attractive and smart and talented.
1182,Well maybe she should try the police department. They could take care of that for you
1183,Ew! i hate when that happens
1184,It is so hard to believe.
1185,Thats terrible!
1186,Ugh_comma_ I've heard those can be tough to kill. Did you take some pictures of them just for fun?
1188,thats awesome.. congrats!!
1189,Oh no_comma_ I'm sorry that happened to you. What kind of computer are you repairing?
1190,Oh my lord! That's worse than mine. I've never had that happen to me.
1191,Oh_comma_ that sounds really rough! I'm sorry you went through that_comma_ though. That must have been hard on your emotions_comma_ but at least it's over now and you can move on.
1192,That sounds like fun
1193,I am so sorry_comma_ my heart goes out to you and your family.
1194,That sounds like a great time!
1195,I love drinking at a pool table
1196,that is nice
1197,Nice!  Did you tell your girlfriend about it?
1198,I'm sorry to hear that. You should try and get over it if you can.
1201,That sounds like fun. I bet you will go!
1202,I understand. Maybe try earplugs or a white noise machine.
1203,Well that sounds like so much fun!
1204,Oh wow_comma_ I'm sure you'll be an awesome parent. What are your plans after the baby?
1205,I've been there! It's pretty awesome.
1206,i'm sorry to hear that_comma_ but being alone can be a good time to reflect on things and think about what you want for the future
1207,I'm happy for you.
1208,I hope you got it fixed in time to pick her up!
1209,That sounds awesome. What is it like to live in a pool?
1210,What job is it for that you interviewed for?
1211,That sounds awesome. Glad you got to enjoy it with a friend!
1212,I know how you feel
1213,That would be wonderful!  God will provide!
1214,I am sure you all have a lot to brag about.
1215,That is important too.
1216,Haha well it happens when they are young. So many things you can poison them with.
1217,"Well, have fun shopping for the rest of the stuff you'll need. It goes by so fast!"
1218,It is a nice memory that you will always cherish!
1220,And it's the first time too?
1221,Oh wow_comma_ that sounds really rough. Have you been able to build any trust with other people?
1222,I would have been upset if I were you! Did he tell you what he did?
1223,That's awesome. You must be very excited.
1224,How far did you travel?
1225,Did he give her the shirt back?
1226,Well I'm sure you're super excited. You must be happy.
1227,That sounds so fun! You should do that again
1228,Oh my goodness! I am so sorry to hear that.  How long did you know him? Was there anything special about him?
1229,I would have been so mad at you if it were me. But glad you ended up together!
1230,That's insane!  Did you talk to him about it?
1231,What are you doing today?
1232,Well_comma_ that is good that they had an impact on you even if it was just briefly.
1233,Good for her
1234,What happened next?
1235,Wow that sounds like a dream! What do you work as a job?
1238,i think you should work on coping with stress
1240,i know how you feel and how hard it is but trust me thats the best part!
1241,Well_comma_ it happens to the best of us.  Try another job!
1242,That's good. It sounds dangerous. Did you end up doing your job?
1243,That is nice of her. It's always good to have friends who are understanding and not too prideful about things like that. Maybe you should buy her another baking dish just in case something happens again though_comma_ haha.
1244,Okay_comma_ I think I understand! Good luck with that!
1245,It's nice to know you've got something that will benefit you in the long run.
1246,It is good to learn from our mistakes and become wiser in the future. And don't drink too much next time haha
1249,Well there are a lot of people out there who would love to be your friend and appreciate the effort you put into them!
1250,That sounds really relaxing and fun!
1251,You are lucky! She is lucky too
1252,That is a good thing to be thankful for_comma_ especially as we get older
1253,That's great.  It is good to have loving family members!
1254,I can't even imagine what it would be like in an actual hurricane!  So scary!
1255,That is awesome to hear that you are able to train your dog together like that. I bet she loved the competition as well!
1256,Oh thats good_comma_ how old are you?
1257,Well maybe if you work hard enough_comma_ you can get there too.
1258,thats good of them .
1259,Which one were you most anxious of?
1260,"That is terrible. If he really wanted to be a good friend, he should have thought before doing something like that"
1261,"Maybe start small then, like just going for a cup of coffee at the local cafe?"
1262,You should work on building up those trust issues before getting into any kind of relationship. Good luck with it!
1263,Oh no! I hope you didn't sleep all night after watching that movie. That always happens to me.
1264,I'm so sorry for your loss_comma_ that must be really difficult to go through.
1265,You should talk to a therapist about it_comma_ they are good at understanding things like that
1266,That's awesome you didn't get burned!
1267,Tell them that you are upset and they will probably apologize
1268,It is indeed_comma_ it's always good to spend time with your loved ones!
1269,I'm glad you did! What are you doing now?
1270,i hope things get better someday! im sure they will
1271,Perhaps if you can think of a good way to express yourself_comma_ then you will be able to talk it through with your parents!
1272,Oh wow_comma_ that's not fair at all!
1274,Oh no_comma_ that's terrible. I'm sorry! Is there anything your friends can do to help?
1275,i wish you all the best
1276,Yeah_comma_ and you don't even get to see the dentist after they're done with you.
1278,I agree_comma_ I love baseball. What kind of team do you support?
1279,"Awesome choice! Those both have great reliability. I've had my Toyota for over 200,000 miles and it still runs like a dream!"
1280,lol sounds like that was a good plan!
1281,Well you might have some good options nearby! There are some great local cheeses in North Carolina.
1282,It's great that you had something good in your life before he passed. That can be hard to see when someone dies young.
1283,Aww man. I know how that goes. Hopefully you guys can catch up another time soon!
1284,Sounds like you had a great time.
1285,I definitely do too!
1286,I'm so sorry to hear that.  Losing someone is one thing_comma_ but losing them too from another family member can be even worse because we all feel like it's our fault that they are gone.  But you're in a good place and I hope things get better for you!
1287,Why didnt you go?
1290,I'm glad you were prepared for that part! It's so stressful when we have to scramble around trying to get everything ready at the last minute!
1291,I bet they loved it! What did they liked most about it?
1293,I think you should celebrate with him!
1294,congrats to him_comma_ that is such a big accomplishment
1296,That sounds hard. I wish i had off days!
1297,I hope that everything works out!
1298,Oh no! That's a very high risk situation! I hope you're able to accomplish it though!
1299,Yes. I've been through one before too and it's never good. It seems like the weather is getting worse every year now as well.
1300,That's so sweet of him!
1301,Do you know how she likes her decorations arranged?
1302,You must cherish those moments when you can spend time with them!
1303,I'm glad you have such good memories of your vacation. I hope you get to go again soon!
1304,Good for you! Congratulations to your husband. It's good he is being rewarded for his efforts.
1305,You guys are trusting him with your life lol!
1306,That is so sad. Did you have a good relationship before?
1307,I'm glad you're okay. That must have been scary!
1308,I bet you needed that.
1309,I am sure it does! Losing a pet is never easy_comma_ but as you said at least they are no longer in pain. What kind of dog was riley?
1310,I see.  That's a tough situation.
1311,You're a very brave person!  Hang in there and give it your best shot!
1312,I know what you mean. It makes me wonder if they are capable of doing the job
1313,I am sure it did_comma_ but I hope that you are able to comfort your daughter in some way.
1316,Oh well maybe it would be nice for you to talk to him about it?
1317,Yeah I agree with you_comma_ but if you live in an area with alot of foot traffic it is worth the extra expense
1318,Oh no_comma_ that's too bad.  Hopefully next time you can plan something special for her.
1319,Good luck then!
1320,It's good that you got to relive those memories and see the sport at a higher level!
1321,That is sad.  You are very kind and caring for thinking of the little one.
1322,time will help as it heals
1323,Hehe!  Yeah my wife and I always get creeped out.  But it makes us laugh lol
1324,That sounds amazing!!!  I'm happy for you and your husband!!
1326,you will get back to it. be patient and dont punish yourself
1327,That is not a bad idea at all!
1328,oh nice sounds interesting
